10,54,248
20,54,248
30,54,248
40,54,248
50,55,248
60,55,248
70,56,248
80,57,248
90,58,248
100,58,249
110,59,249
120,60,250
130,60,250
140,61,251
150,61,252
160,61,252
170,61,254
180,63,254
190,63,254
200,63,254
210,64,254
220,64,255
230,66,256
240,66,256
250,66,256
260,66,256
270,66,256
280,67,259
290,67,260
300,67,261
310,67,263
320,68,263
330,69,263
340,71,263
350,73,263
360,73,263
370,73,263
380,73,263
390,73,263
400,74,263
410,74,263
420,74,263
430,75,264
440,75,264
450,75,266
460,76,266
470,76,266
480,78,266
490,78,266
500,78,266
510,79,267
520,79,267
530,79,267
540,79,267
550,80,267
560,80,269
570,80,269
580,80,270
590,80,270
600,81,270
610,81,270
620,81,270
630,81,270
640,82,270
650,82,270
660,82,270
670,82,270
680,82,270
690,82,270
700,82,270
710,83,270
720,83,270
730,83,270
740,84,270
750,85,270
760,85,270
770,85,270
780,85,270
790,85,270
800,85,270
810,86,271
820,86,271
830,87,271
840,87,271
850,87,271
860,87,271
870,87,271
880,87,271
890,88,271
900,91,271
910,91,271
920,91,271
930,91,272
940,91,272
950,91,272
960,91,272
970,91,272
980,91,274
990,91,274
1000,91,274
1010,91,274
1020,93,276
1030,93,276
1040,93,280
1050,93,284
1060,93,284
1070,93,284
1080,97,284
1090,97,284
1100,97,284
1110,97,284
1120,97,284
1130,99,284
1140,99,284
1150,99,285
1160,99,285
1170,99,285
1180,99,285
1190,99,285
1200,99,285
1210,99,289
1220,99,290
1230,99,290
1240,99,290
1250,99,290
1260,99,290
1270,102,293
1280,97,293
1290,97,293
1300,97,293
1310,97,293
1320,97,293
1330,99,293
1340,99,293
1350,99,293
1360,98,294
1370,98,296
1380,98,296
1390,102,296
1400,102,297
1410,102,297
1420,102,297
1430,102,297
1440,102,297
1450,101,297
1460,101,298
1470,101,298
1480,102,304
1490,101,304
1500,101,304
1510,101,304
1520,100,304
1530,100,305
1540,100,305
1550,100,305
1560,100,305
1570,100,306
1580,100,308
1590,99,308
1600,99,308
1610,99,308
1620,99,308
1630,100,308
1640,100,308
1650,100,320
1660,100,320
1670,100,320
1680,100,320
1690,100,320
1700,100,320
1710,100,320
1720,100,320
1730,99,321
1740,98,329
1750,98,329
1760,92,329
1770,92,329
1780,92,353
1790,92,353
1800,92,353
1810,92,356
1820,91,357
1830,91,360
1840,90,360
1850,92,360
1860,91,362
1870,87,369
1880,87,369
1890,87,369
1900,87,374
1910,86,376
1920,85,377
1930,85,377
1940,82,377
1950,87,377
1960,86,379
1970,86,379
1980,86,383
1990,85,394
2000,85,408
2010,85,408
2020,84,409
2030,84,409
2040,84,409
2050,84,410
2060,84,414
2070,84,427
2080,84,427
2090,84,435
2100,84,435
2110,82,436
2120,82,440
2130,84,440
2140,83,443
2150,82,443
2160,82,443
2170,82,443
2180,81,443
2190,81,443
2200,79,443
2210,78,443
2220,78,444
2230,78,522
2240,78,522
2250,77,522
2260,75,522
2270,75,566
2280,75,566
2290,75,566
2300,73,569
2310,73,569
2320,73,569
2330,73,570
2340,73,570
2350,71,574
2360,71,574
2370,71,574
2380,70,580
2390,66,580
2400,66,580
2410,65,580
2420,65,580
2430,65,580
2440,65,580
2450,64,582
2460,64,582
2470,64,582
2480,63,583
2490,63,583
2500,63,589
2510,66,608
2520,66,608
2530,66,610
2540,65,611
2550,65,628
2560,64,630
2570,64,630
2580,64,630
2590,64,630
2600,63,640
2610,63,641
2620,63,643
2630,63,655
2640,63,655
2650,62,660
2660,62,660
2670,61,672
2680,63,675
2690,63,679
2700,63,679
2710,65,684
2720,65,688
2730,66,702
2740,66,717
2750,68,725
2760,67,762
2770,67,787
2780,66,790
2790,66,790
2800,66,790
2810,67,842
2820,69,852
2830,68,865
2840,70,865
2850,73,870
2860,75,873
2870,74,883
2880,74,889
2890,74,988
2900,74,1003
2910,74,1016
2920,76,1024
2930,78,1044
2940,84,1083
2950,87,1211
2960,90,1213
2970,90,1477
2980,90,1998
2990,104,2052
